3.991926e+002,-9.079000e-002
4.001568e+002,3.546560e+000
4.011211e+002,5.349746e+000
4.020853e+002,3.195530e+000
4.030495e+002,4.313386e+000
4.040138e+002,3.167449e+000
4.049780e+002,5.026460e+000
4.059422e+002,3.475374e+000
4.069065e+002,5.066443e+000
4.078707e+002,3.251220e+000
4.088349e+002,4.481303e+000
4.097992e+002,4.098087e+000
4.107634e+002,4.032730e+000
4.117276e+002,3.704242e+000
4.126919e+002,5.038977e+000
4.136561e+002,3.252300e+000
4.146203e+002,5.074477e+000
4.155846e+002,3.587471e+000
4.165488e+002,4.384730e+000
4.175130e+002,3.693807e+000
4.184773e+002,4.681134e+000
4.194415e+002,4.681210e+000
4.204057e+002,4.809640e+000
4.213700e+002,4.340910e+000
4.223342e+002,6.071500e+000
4.232984e+002,4.606666e+000
4.242627e+002,6.997534e+000
4.252269e+002,4.333800e+000
4.261911e+002,4.743007e+000
4.271554e+002,3.440049e+000
4.281196e+002,6.067350e+000
4.290838e+002,4.151885e+000
4.300481e+002,5.639801e+000
4.310123e+002,4.754310e+000
4.319765e+002,6.805450e+000
4.329408e+002,4.269071e+000
4.339050e+002,4.852580e+000
4.348692e+002,3.480812e+000
4.358335e+002,6.335781e+000
4.367977e+002,4.671490e+000
4.377619e+002,7.236699e+000
4.387262e+002,4.964032e+000
4.396904e+002,6.442400e+000
4.406546e+002,4.796979e+000
4.416189e+002,6.262707e+000
4.425831e+002,5.004220e+000
4.435473e+002,7.060009e+000
4.445116e+002,4.837039e+000
4.454758e+002,6.493900e+000
4.464400e+002,3.468163e+000
4.474043e+002,6.619373e+000
4.483685e+002,5.151230e+000
4.493327e+002,7.070285e+000
4.502970e+002,5.031414e+000
4.512612e+002,6.195110e+000
4.522254e+002,4.323721e+000
4.531897e+002,5.283300e+000
4.541539e+002,4.310550e+000
4.551181e+002,6.368551e+000
4.560824e+002,5.117600e+000
4.570466e+002,6.353360e+000
4.580108e+002,5.476175e+000
4.589751e+002,5.902388e+000
4.599393e+002,4.978820e+000
4.609035e+002,5.925306e+000
4.618678e+002,5.396100e+000
4.628320e+002,5.967380e+000
4.637962e+002,6.113923e+000
4.647605e+002,6.711295e+000
4.657247e+002,5.169290e+000
4.666889e+002,6.532640e+000
4.676532e+002,6.002043e+000
4.686174e+002,6.340830e+000
4.695816e+002,4.494269e+000
4.705459e+002,6.961063e+000
4.715101e+002,5.584550e+000
4.724743e+002,6.865326e+000
4.734386e+002,6.392966e+000
4.744028e+002,1.218977e+001
4.753670e+002,6.661778e+000
4.763313e+002,6.935871e+000
4.772955e+002,5.989890e+000
4.782597e+002,8.497847e+000
4.792240e+002,5.424191e+000
4.801882e+002,7.155660e+000
4.811524e+002,6.822349e+000
4.821167e+002,8.606910e+000
4.830809e+002,7.105513e+000
4.840452e+002,6.593775e+000
4.850094e+002,6.149440e+000
4.859736e+002,7.591438e+000
4.869379e+002,6.370046e+000
4.879021e+002,7.849120e+000
4.888663e+002,6.999858e+000
4.898306e+002,8.938076e+000
4.907948e+002,6.005220e+000
4.917590e+002,6.342978e+000
4.927233e+002,6.196777e+000
4.936875e+002,7.801100e+000
4.946517e+002,6.196570e+000
4.956160e+002,1.130434e+001
4.965802e+002,8.912410e+000
4.975444e+002,9.717093e+000
4.985087e+002,8.503689e+000
4.994729e+002,8.483310e+000
5.004371e+002,6.821066e+000
5.014014e+002,2.253728e+001
5.023656e+002,2.253778e+001
5.033298e+002,2.253778e+001
5.042941e+002,2.253778e+001
5.052583e+002,2.253778e+001
5.062225e+002,2.253778e+001
5.071868e+002,2.253778e+001
5.081510e+002,2.253778e+001
5.091152e+002,2.253778e+001
5.100795e+002,2.253778e+001
5.110437e+002,2.253778e+001
5.120079e+002,2.243499e+001
5.129722e+002,2.238213e+001
5.139364e+002,2.209829e+001
5.149006e+002,2.253778e+001
5.158649e+002,2.253778e+001
5.168291e+002,2.253778e+001
5.177933e+002,2.187127e+001
5.187576e+002,2.163033e+001
5.197218e+002,2.253778e+001
5.206860e+002,2.243411e+001
5.216503e+002,2.138159e+001
5.226145e+002,2.147266e+001
5.235787e+002,2.250285e+001
5.245430e+002,2.253778e+001
5.255072e+002,2.244638e+001
5.264714e+002,2.253776e+001
5.274357e+002,2.238419e+001
5.283999e+002,2.211588e+001
5.293641e+002,2.152980e+001
5.303284e+002,2.166768e+001
5.312926e+002,2.178700e+001
5.322568e+002,2.253778e+001
5.332211e+002,2.231747e+001
5.341853e+002,2.154451e+001
5.351495e+002,2.253780e+001
5.361138e+002,2.245689e+001
5.370780e+002,2.185559e+001
5.380422e+002,2.181994e+001
5.390065e+002,2.245245e+001
5.399707e+002,2.253778e+001
5.409349e+002,2.188164e+001
5.418992e+002,2.152070e+001
5.428634e+002,2.253778e+001
5.438276e+002,2.220827e+001
5.447919e+002,2.152369e+001
5.457561e+002,2.225707e+001
5.467203e+002,2.241384e+001
5.476846e+002,2.246863e+001
5.486488e+002,2.253778e+001
5.496130e+002,2.222720e+001
5.505773e+002,2.156988e+001
5.515415e+002,2.155815e+001
5.525057e+002,2.167420e+001
5.534700e+002,2.196620e+001
5.544342e+002,2.180518e+001
5.553984e+002,2.253770e+001
5.563627e+002,2.202725e+001
5.573269e+002,2.170676e+001
5.582911e+002,2.188062e+001
5.592554e+002,2.253778e+001
5.602196e+002,2.253778e+001
5.611838e+002,2.230925e+001
5.621481e+002,2.174933e+001
5.631123e+002,2.194486e+001
5.640765e+002,2.194686e+001
5.650408e+002,2.194934e+001
5.660050e+002,2.194550e+001
5.669692e+002,2.253778e+001
5.679335e+002,2.253778e+001
5.688977e+002,2.205782e+001
5.698619e+002,2.163238e+001
5.708262e+002,2.163944e+001
5.717904e+002,2.164322e+001
5.727546e+002,2.239882e+001
5.737189e+002,2.242859e+001
5.746831e+002,2.246663e+001
5.756473e+002,2.248818e+001
5.766116e+002,2.248485e+001
5.775758e+002,2.249106e+001
5.785400e+002,2.249596e+001
5.795043e+002,2.249585e+001
5.804685e+002,2.250308e+001
5.814327e+002,2.250553e+001
5.823970e+002,2.251743e+001
5.833612e+002,2.252128e+001
5.843254e+002,2.252326e+001
5.852897e+002,2.252623e+001
5.862539e+002,2.253290e+001
5.872181e+002,2.253778e+001
5.881824e+002,2.253778e+001
5.891466e+002,2.253778e+001
5.901108e+002,2.253778e+001
5.910751e+002,2.253778e+001
5.920393e+002,2.253778e+001
5.930035e+002,2.253778e+001
5.939678e+002,2.253778e+001
5.949320e+002,2.253778e+001
5.958962e+002,2.253778e+001
5.968605e+002,2.253778e+001
5.978247e+002,2.253778e+001
5.987889e+002,2.253778e+001
5.997532e+002,2.253778e+001
6.007174e+002,2.253778e+001
6.016816e+002,2.253778e+001
6.026459e+002,2.253778e+001
6.036101e+002,2.253778e+001
6.045743e+002,2.253778e+001
6.055386e+002,2.253778e+001
6.065028e+002,2.253778e+001
6.074670e+002,2.253778e+001
6.084313e+002,2.253778e+001
6.093955e+002,2.253778e+001
6.103597e+002,2.253778e+001
6.113240e+002,2.253778e+001
6.122882e+002,2.253778e+001
6.132524e+002,2.253778e+001
6.142167e+002,2.253778e+001
6.151809e+002,2.253778e+001
6.161451e+002,2.253778e+001
6.171094e+002,2.253778e+001
6.180736e+002,2.253778e+001
6.190378e+002,2.253778e+001
6.200021e+002,2.253778e+001
6.209663e+002,2.253778e+001
6.219305e+002,2.253778e+001
6.228948e+002,2.253778e+001
6.238590e+002,2.253778e+001
6.248232e+002,2.253778e+001
6.257875e+002,2.253778e+001
6.267517e+002,2.253778e+001
6.277159e+002,2.253778e+001
6.286802e+002,2.253778e+001
6.296444e+002,2.253778e+001
6.306086e+002,2.253778e+001
6.315729e+002,2.253778e+001
6.325371e+002,2.253778e+001
6.335013e+002,2.253778e+001
6.344656e+002,2.253778e+001
6.354298e+002,2.253778e+001
6.363940e+002,2.253778e+001
6.373583e+002,2.253778e+001
6.383225e+002,2.253778e+001
6.392867e+002,2.253778e+001
6.402510e+002,2.253778e+001
6.412152e+002,2.253778e+001
6.421794e+002,2.253819e+001
6.431437e+002,2.253778e+001
6.441079e+002,9.718290e+000
6.450721e+002,2.253737e+001
6.460364e+002,2.253778e+001
6.470006e+002,2.253814e+001
6.479648e+002,1.104294e+001
6.489291e+002,8.972490e+000
6.498933e+002,7.770010e+000
6.508575e+002,6.123029e+000
6.518218e+002,7.970100e+000
6.527860e+002,6.280480e+000
6.537502e+002,7.250514e+000
6.547145e+002,5.419470e+000
6.556787e+002,6.140760e+000
6.566429e+002,4.651608e+000
6.576072e+002,6.450600e+000
6.585714e+002,5.278740e+000
6.595356e+002,7.551913e+000
6.604999e+002,4.694020e+000
6.614641e+002,6.125070e+000
6.624283e+002,4.327400e+000
6.633926e+002,6.176740e+000
6.643568e+002,4.443040e+000
6.653210e+002,5.846620e+000
6.662853e+002,3.740240e+000
6.672495e+002,5.308140e+000
6.682137e+002,4.309680e+000
6.691780e+002,5.463740e+000
6.701422e+002,3.868730e+000
6.711064e+002,5.590389e+000
6.720707e+002,3.826340e+000
6.730349e+002,6.142330e+000
6.739991e+002,3.740981e+000
6.749634e+002,5.192650e+000
6.759276e+002,3.512430e+000
6.768918e+002,5.725444e+000
6.778561e+002,3.704740e+000
6.788203e+002,5.737300e+000
6.797845e+002,3.565457e+000
6.807488e+002,5.542700e+000
6.817130e+002,3.674330e+000
6.826772e+002,5.800692e+000
6.836415e+002,3.525780e+000
6.846057e+002,5.180910e+000
6.855699e+002,3.571259e+000
6.865342e+002,5.565530e+000
6.874984e+002,3.352980e+000
6.884626e+002,5.044364e+000
6.894269e+002,3.443790e+000
6.903911e+002,6.086320e+000
6.913553e+002,3.883203e+000
6.923196e+002,5.947890e+000
6.932838e+002,3.532430e+000
6.942480e+002,5.977087e+000
6.952123e+002,3.385390e+000
6.961765e+002,4.846650e+000
6.971407e+002,3.244288e+000
6.981050e+002,5.461130e+000
6.990692e+002,3.652450e+000
7.000334e+002,5.442323e+000
7.009977e+002,3.449290e+000
7.019619e+002,5.928780e+000
7.029261e+002,3.575675e+000
7.038904e+002,5.264030e+000
7.048546e+002,3.205630e+000
7.058188e+002,5.142633e+000
7.067831e+002,3.428940e+000
7.077473e+002,5.756270e+000
7.087115e+002,3.624448e+000
7.096758e+002,5.918430e+000
7.106400e+002,3.382380e+000
7.116042e+002,4.880578e+000
7.125685e+002,3.166070e+000
7.135327e+002,5.032290e+000
7.144969e+002,3.183794e+000
7.154612e+002,4.891340e+000
7.164254e+002,3.238490e+000
7.173896e+002,5.126045e+000
7.183539e+002,3.286950e+000
7.193181e+002,5.183560e+000
7.202823e+002,3.435483e+000
7.212466e+002,5.905700e+000
7.222108e+002,3.426080e+000
7.231750e+002,5.345394e+000
7.241393e+002,3.350160e+000
7.251035e+002,5.474900e+000
7.260677e+002,3.504371e+000
7.270320e+002,6.203960e+000
7.279962e+002,3.529580e+000
7.289605e+002,6.090350e+000
7.299247e+002,3.338190e+000
7.308890e+002,5.394070e+000
7.318532e+002,3.351640e+000
7.328174e+002,5.524164e+000
7.337817e+002,3.484580e+000
7.347459e+002,7.350800e+000
7.357101e+002,3.390337e+000
7.366744e+002,5.301310e+000
7.376386e+002,3.234930e+000
7.386028e+002,5.123627e+000
7.395671e+002,3.156710e+000
7.405313e+002,5.554570e+000
7.414955e+002,3.406966e+000
7.424598e+002,5.716440e+000
7.434240e+002,3.307440e+000
7.443882e+002,6.265676e+000
7.453525e+002,3.548130e+000
7.463167e+002,5.919200e+000
7.472809e+002,3.311540e+000
7.482452e+002,5.269080e+000
7.492094e+002,3.229770e+000
7.501736e+002,5.382820e+000
7.511379e+002,3.212350e+000
7.521021e+002,5.223990e+000
7.530663e+002,3.119790e+000
7.540306e+002,5.455830e+000
7.549948e+002,3.285210e+000
7.559590e+002,5.481416e+000
7.569233e+002,3.162310e+000
7.578875e+002,4.867050e+000
7.588517e+002,3.251282e+000
7.598160e+002,5.301640e+000
7.607802e+002,3.160590e+000
7.617444e+002,5.527386e+000
7.627087e+002,3.249170e+000
7.636729e+002,6.012500e+000
7.646371e+002,3.590803e+000
7.656014e+002,6.180900e+000
7.665656e+002,3.130180e+000
7.675298e+002,5.011264e+000
7.684941e+002,3.190940e+000
7.694583e+002,5.494430e+000
7.704225e+002,3.024826e+000
7.713868e+002,5.154190e+000
7.723510e+002,3.137210e+000
7.733152e+002,4.906309e+000
7.742795e+002,3.069160e+000
7.752437e+002,4.864660e+000
7.762079e+002,3.069854e+000
7.771722e+002,5.649920e+000
7.781364e+002,3.456860e+000
7.791006e+002,6.785709e+000
7.800649e+002,3.263210e+000
7.810291e+002,5.667400e+000
7.819933e+002,3.373067e+000
7.829576e+002,6.008540e+000
7.839218e+002,3.254670e+000
7.848860e+002,5.120727e+000
7.858503e+002,3.082600e+000
7.868145e+002,5.599780e+000
7.877787e+002,3.189481e+000
7.887430e+002,4.867440e+000
7.897072e+002,2.936670e+000
7.906714e+002,4.410485e+000
7.916357e+002,3.041410e+000
7.925999e+002,5.089250e+000
7.935641e+002,3.137240e+000
7.945284e+002,5.350500e+000
7.954926e+002,3.131110e+000
7.964568e+002,4.794116e+000
7.974211e+002,2.986680e+000
7.983853e+002,4.661790e+000
7.993495e+002,3.135934e+000
8.003138e+002,5.947030e+000
8.012780e+002,3.192390e+000
8.022422e+002,4.916795e+000
8.032065e+002,3.172200e+000
8.041707e+002,5.664640e+000
8.051349e+002,3.453130e+000
8.060992e+002,5.673070e+000
8.070634e+002,3.189200e+000
8.080276e+002,5.263070e+000
8.089919e+002,3.459190e+000
8.099561e+002,5.937390e+000
8.109203e+002,3.470520e+000
8.118846e+002,5.801860e+000
8.128488e+002,3.625270e+000
8.138130e+002,5.710460e+000
8.147773e+002,3.517090e+000
8.157415e+002,5.462330e+000
8.167057e+002,3.634898e+000
8.176700e+002,5.737820e+000
8.186342e+002,3.884790e+000
8.195984e+002,5.874113e+000
8.205627e+002,3.764610e+000
8.215269e+002,6.501930e+000
8.224911e+002,4.326218e+000
8.234554e+002,7.908040e+000
