#Acq. time (s)=	1
#Accumulations=	1
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS
#Grating=	600 (500nm)
#ND Filter=	25%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	910.003
#Hole=	199.981
#Temperature=	0
#Range=	Visible
#Collection=	Microscope
#StageXY=	Manual Stage
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1.85
#Full time(s)=	3
#Project=	A
#Sample=	
#Site=	C
#Title=	LiNbWO6-45-H
#Remark=	
#Date=	21.06.2019 15:09
#Acquired=	21.06.2019 15:09:25
12.5879	213.557
14.4386	392.376
16.2912	722.821
18.1412	1150.45
19.9909	1648.05
21.8424	2191.44
23.6913	2631.99
25.5399	3257.97
27.3881	3741.68
29.2381	4344.18
31.0856	5020.05
32.9328	5875.75
34.7817	6814.25
36.6281	7756.61
38.4741	8824.56
40.3198	9750.47
42.1672	10509.8
44.0122	11300.5
45.8568	12159.1
47.701	12774.7
49.547	13804.3
51.3905	14153
53.2336	15294
55.0764	16815.4
56.9188	18736.8
58.763	20400
60.6046	21626.8
62.446	21709.8
64.2869	20526.8
66.1275	18633.8
67.9678	16019.4
69.8076	13707.2
71.6493	11577.9
73.4884	9962.6
75.3272	8746.74
77.1656	8151.59
79.0037	7640.48
80.8414	7521.34
82.6787	7361.11
84.5157	7242.37
86.3545	7228.27
88.1907	7129.78
90.0266	7114.39
91.8622	6920.32
93.6974	6715.63
95.5322	6617.58
97.3666	6405.15
99.2007	6317.52
101.034	6242.83
102.868	6238.27
104.701	6228.28
106.534	6399.81
108.366	6726.7
110.198	7321.45
112.029	8269.57
113.861	9452.25
115.691	10438.5
117.522	10989.1
119.352	10895
121.182	10283.6
123.011	9457.84
124.84	9118.62
126.669	9208.03
128.497	9580.52
130.325	9921.93
132.153	10207.5
133.98	10028.8
135.805	9603.73
137.632	8853.96
139.458	8163.34
141.284	7633.23
143.109	7285.25
144.934	6942.93
146.759	6760.1
148.584	6604.4
150.408	6391.73
152.229	6387.35
154.053	6290.24
155.876	6221.45
157.698	6194.76
159.521	6099
161.342	6135.69
163.162	6270.22
164.983	6209.17
166.804	6189.69
168.624	6176.1
170.445	6242.04
172.262	6396.25
174.082	6466.35
175.901	6482.42
177.719	6522.59
179.536	6558.58
181.354	6565.19
183.171	6635.91
184.989	6608.19
186.804	6614.42
188.62	6641.73
190.436	6688.45
192.252	6640.81
194.066	6576.91
195.881	6487.78
197.696	6388.72
199.508	6452.98
201.322	6479.61
203.136	6386.61
204.947	6462.61
206.76	6543.51
208.573	6578.95
210.383	6627.25
212.195	6748.34
214.007	6770.44
215.816	6894.71
217.627	6815.62
219.435	6934.97
221.246	7179.76
223.055	7294.09
224.863	7572.98
226.672	8035.65
228.479	8585.71
230.287	9074.4
232.093	9762.33
233.901	10394.1
235.708	10755.5
237.513	10769.3
239.32	10576.1
241.124	10091.4
242.93	9519.24
244.734	8982.65
246.539	8430.99
248.342	8076.61
250.147	7757.98
251.949	7475.58
253.753	7393.56
255.554	7178.62
257.357	7075.28
259.158	6964.43
260.961	6771.97
262.761	6917.71
264.56	6817.85
266.362	6819.99
268.161	6751.83
269.961	6735.83
271.76	6799.28
273.56	6866.38
275.357	6889.69
277.155	6873.88
278.954	6953.45
280.75	6864.17
282.548	6764.95
284.344	6611.46
286.14	6508.11
287.937	6238.73
289.732	6109.56
291.526	5965.6
293.323	5811.43
295.116	5723.42
296.91	5623.85
298.705	5442.6
300.498	5459.38
302.29	5418.12
304.084	5357.72
305.876	5477.02
307.667	5424.17
309.458	5309.3
311.251	5334.21
313.041	5230.89
314.831	5273.86
316.621	5211.7
318.412	5145.66
320.201	5169.57
321.989	5144.5
323.778	4997.27
325.568	4976.79
327.355	4833.81
329.142	4803.92
330.929	4734.02
332.715	4651.82
334.504	4561.46
336.289	4560.6
338.075	4481
339.86	4498.77
341.645	4378.33
343.429	4296.01
345.213	4349.7
346.999	4229.25
348.782	4196.78
350.565	4163.39
352.348	4109.82
354.13	4118.76
355.912	4037.42
357.694	4007.19
359.475	3990.79
361.256	4020
363.037	3871.15
364.819	3871.51
366.599	3901.46
368.379	3942.43
370.158	3927.58
371.937	3948.47
373.715	3996.27
375.494	4021.72
377.272	4017.31
379.049	4044.17
380.826	4224.32
382.603	4185.13
384.38	4243.07
386.156	4397.35
387.931	4516.08
389.707	4620.28
391.482	4734.9
393.257	4867.62
395.031	5051.3
396.803	5109.51
398.577	5170.13
400.35	5130.08
402.124	5037.28
403.896	5030.75
405.669	4908.12
407.441	4692.04
409.212	4491.79
410.984	4484.07
412.755	4200.14
414.523	4087.71
416.294	3961.93
418.064	3911.11
419.833	3813.6
421.603	3774.89
423.372	3709
425.14	3778.18
426.906	3754.7
428.674	3788.06
430.442	3793
432.209	3893.14
433.976	3912.6
435.741	3940.48
437.507	4017.84
439.273	4041.34
441.038	3970.49
442.802	3896.03
444.567	3946.5
446.331	3957.08
448.095	3905.71
449.857	3860.67
451.621	3755.55
453.384	3703.92
455.147	3695.39
456.907	3633.44
458.669	3540.55
460.431	3433.39
462.191	3397.33
463.952	3397.02
465.713	3268.68
467.471	3195.1
469.231	3223
470.991	3190.83
472.748	3096.65
474.508	3084.05
476.264	3008.08
478.023	3040.32
479.781	3068.26
481.537	2996.85
483.294	2891.88
485.049	2960.98
486.806	2903.34
488.562	2891.48
490.316	2922.53
492.072	2909.66
493.826	2944.97
495.581	2850.91
497.333	2850.44
499.088	2828.04
500.84	2791.3
502.594	2833.86
504.347	2805.09
506.098	2785.38
507.851	2777.67
509.601	2808.3
511.351	2810.04
513.103	2791.51
514.852	2831.3
516.603	2820.98
518.352	2783.71
520.102	2811.62
521.85	2799.93
523.6	2814.87
525.347	2797
527.094	2858.59
528.843	2857.68
530.589	2907.57
532.338	2841.69
534.083	2874.67
535.829	2863.7
537.576	2910.83
539.32	2899.18
541.067	2824.45
542.811	2895.37
544.554	2821.56
546.3	2907.67
548.043	2862.35
549.785	2856.34
551.53	2809.84
553.272	2856.49
555.013	2912.61
556.757	2866.21
558.498	2956.1
560.238	2967.83
561.979	2910.36
563.721	3024.31
565.461	3054.06
567.2	3083.61
568.939	3095.52
570.68	3106.52
572.418	3138.05
574.156	3264.48
575.894	3248.77
577.633	3336.95
579.37	3346.8
581.107	3326.67
582.843	3389.93
584.579	3372.3
586.315	3456.56
588.052	3436.2
589.787	3458.26
591.522	3498.17
593.256	3509.17
594.99	3552.33
596.724	3488.62
598.457	3461.17
600.193	3462.75
601.925	3417.26
603.658	3459.96
605.39	3424.05
607.121	3411.12
608.853	3438.57
610.584	3483.39
612.315	3393.81
614.045	3416.27
615.775	3426.27
617.505	3407.68
619.234	3411.82
620.964	3439.85
622.692	3435.19
624.421	3391.37
626.149	3463.85
627.877	3410.54
629.604	3444.19
631.331	3451.34
633.058	3427.89
634.784	3416.44
636.511	3475.68
638.236	3431.52
639.962	3471.31
641.687	3555.5
643.412	3465.5
645.136	3558.27
646.861	3596.62
648.584	3587.39
650.308	3596.47
652.031	3605.62
653.754	3682.45
655.477	3669.55
657.197	3632.55
658.919	3706.94
660.64	3667.58
662.361	3766.15
664.082	3796.73
665.803	3858.72
667.521	3821.62
669.241	3839.77
670.961	3925.76
672.68	3926.12
674.399	4019.64
676.117	3972.32
677.834	4053.02
679.552	4032.93
681.269	4156.41
682.987	4160.93
684.702	4171.73
686.418	4307.9
688.135	4350.17
689.851	4386.14
691.564	4432.93
693.28	4412.27
694.995	4591.23
696.709	4618.22
698.422	4653.76
700.136	4832.29
701.85	4904.33
703.561	4976.29
705.274	5065.52
706.987	5195.45
708.697	5282.4
710.409	5367.81
712.121	5407.38
713.831	5695.77
715.542	5683.15
717.251	5765.99
718.961	5782.27
720.671	5911.14
722.379	5953.03
724.089	5934.01
725.796	5947.33
727.505	5868.27
729.213	5822.38
730.92	5748.97
732.628	5660.36
734.333	5501.77
736.04	5393.52
737.745	5272.51
739.452	5236.99
741.156	5141.27
742.862	4961.58
744.566	4829.4
746.271	4664.98
747.974	4651.61
749.679	4540.8
751.381	4499.73
753.085	4460.12
754.787	4339.08
756.49	4252.95
758.192	4320.34
759.892	4233.73
761.595	4167.69
763.295	4096.87
764.997	4084.83
766.696	4000.35
768.395	4051.34
770.096	3943.49
771.795	3876.37
773.495	3909.26
775.193	3824.55
776.89	3830.19
778.59	3780.24
780.286	3733.12
781.983	3689.11
783.681	3618.06
785.377	3512.17
787.073	3474.43
788.77	3505.51
790.465	3444.33
792.16	3367.85
793.854	3249.48
795.55	3294.03
