#Acq. time (s)=	1
#Accumulations=	1
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	940.815
#Hole=	199.981
#Temperature=	0
#Range=	Visible
#Collection=	Microscope
#StageXY=	Manual Stage
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-0.55
#Full time(s)=	3
#Project=	
#Sample=	
#Site=	
#Title=	HB003-_4
#Remark=	
#Date=	16.12.2019 09:57
#Acquired=	16.12.2019 09:57:07
46.6417	37
48.4857	33
50.3294	39
52.1749	59
54.0179	57
55.8605	45
57.7028	47
59.5468	53
61.3883	59
63.2295	49
65.0703	63
66.9107	61
68.7529	57
70.5927	59
72.432	63
74.271	57
76.1096	51
77.9501	53
79.788	57
81.6255	57
83.4627	49
85.2995	49
87.136	49
88.9721	49
90.81	49
92.6454	55
94.4804	51
96.3151	43
98.1494	47
99.9833	43
101.817	41
103.65	33
105.483	43
107.316	35
109.148	49
110.982	31
112.813	39
114.644	37
116.475	39
118.305	45
120.135	39
121.965	51
123.794	39
125.623	39
127.452	43
129.28	41
131.108	45
132.935	45
134.762	45
136.589	43
138.415	47
140.241	47
142.065	39
143.89	45
145.715	51
147.54	51
149.364	51
151.188	39
153.012	47
154.835	49
156.658	55
158.48	49
160.302	43
162.122	39
163.943	35
165.764	45
167.585	45
169.405	49
171.225	41
173.045	45
174.862	41
176.681	49
178.5	45
180.318	43
182.136	43
183.951	37
185.768	43
187.585	39
189.402	37
191.218	39
193.031	45
194.847	51
196.662	49
198.476	41
200.289	47
202.103	53
203.916	37
205.727	41
207.54	41
209.353	53
211.165	49
212.975	63
214.786	61
216.597	57
218.406	51
220.216	49
222.026	75
223.834	61
225.643	79
227.452	69
229.259	89
231.067	89
232.873	91
234.681	95
236.488	91
238.293	99
240.099	89
241.903	91
243.709	85
245.515	93
247.318	81
249.123	79
250.925	87
252.729	95
254.531	89
256.334	95
258.135	89
259.938	97
261.738	105
263.54	93
265.34	99
267.141	83
268.94	101
270.74	95
272.538	101
274.338	117
276.136	93
277.935	115
279.732	97
281.53	113
283.326	129
285.122	111
286.919	129
288.714	109
290.511	111
292.305	121
294.099	115
295.895	131
297.688	121
299.483	165
301.276	159
303.068	179
304.862	183
306.654	155
308.445	161
310.238	151
312.028	137
313.818	123
315.61	115
317.4	125
319.189	117
320.977	123
322.768	119
324.556	101
326.344	121
328.133	99
329.92	115
331.707	105
333.493	99
335.279	103
337.067	97
338.852	95
340.637	99
342.422	97
344.208	85
345.992	95
347.776	91
349.559	89
351.342	81
353.124	89
354.908	87
356.69	83
358.472	87
360.253	87
362.034	77
363.814	93
365.594	91
367.376	79
369.156	83
370.935	85
372.713	103
374.492	79
376.27	81
378.048	83
379.825	81
381.602	93
383.379	77
385.155	85
386.931	89
388.707	77
390.482	71
392.257	69
394.032	73
395.806	81
397.58	81
399.353	67
401.127	71
402.9	81
404.672	75
406.444	81
408.216	71
409.988	67
411.759	77
413.53	61
415.3	73
417.071	75
418.84	67
420.61	61
422.379	77
424.146	65
425.914	67
427.682	85
429.45	73
431.218	79
432.985	83
434.752	81
436.518	85
438.282	81
440.048	89
441.813	75
443.578	81
445.343	57
447.105	55
448.87	79
450.633	57
452.397	63
454.16	55
455.92	51
457.683	55
459.445	51
461.206	63
462.966	57
464.727	45
466.487	57
468.248	59
470.006	63
471.765	61
473.525	71
475.282	71
477.04	79
478.799	77
480.554	87
482.312	89
484.069	97
485.824	99
487.581	95
489.337	109
491.091	115
492.847	117
494.6	143
496.355	143
498.11	143
499.862	167
501.616	187
503.367	229
505.12	237
506.873	277
508.624	353
510.376	485
512.126	711
513.878	1169
515.627	2009
517.378	3695
519.126	6459
520.877	10763
522.624	14997
524.374	14797
526.121	8685
527.87	3655
529.617	1765
531.365	957
533.111	679
534.858	513
536.603	395
538.348	339
540.095	263
541.839	229
543.585	215
545.328	197
547.074	173
548.817	153
550.559	119
552.303	115
554.045	107
555.787	105
557.53	109
559.271	95
561.011	67
562.754	83
564.493	65
566.233	79
567.974	65
569.713	65
571.452	63
573.192	55
574.93	55
576.667	59
578.406	51
580.143	51
581.88	49
583.616	47
585.354	43
587.09	45
588.825	41
590.56	53
592.294	43
594.03	47
595.764	53
597.498	41
599.231	53
600.964	53
602.699	53
604.431	55
606.163	53
607.894	69
609.626	59
611.357	55
613.087	65
614.819	57
616.549	59
618.279	67
620.008	75
621.737	57
623.466	73
625.194	81
626.922	65
628.65	71
630.377	69
632.104	61
633.831	63
635.557	53
637.283	65
639.009	51
640.734	59
642.459	59
644.184	45
645.908	57
647.632	45
649.356	53
651.079	55
652.802	59
654.525	61
656.247	45
657.969	57
659.691	57
661.412	55
663.134	49
664.854	51
666.575	55
668.295	51
670.015	59
671.732	57
673.451	55
675.17	55
676.888	57
678.607	61
680.324	45
682.042	53
683.757	57
685.474	49
687.19	57
688.907	45
690.622	57
692.336	43
694.051	41
695.766	53
697.481	35
699.195	61
700.907	51
702.62	45
704.334	49
706.047	39
707.757	43
709.47	39
711.182	45
712.891	37
714.603	37
716.314	27
718.022	35
719.733	45
721.443	27
723.15	43
724.86	35
726.569	35
728.275	35
729.984	37
731.692	33
733.398	37
735.105	33
736.81	31
738.517	33
740.224	39
741.928	29
743.634	43
745.337	33
747.042	35
748.745	41
750.45	41
752.154	35
753.856	33
755.559	35
757.261	33
758.964	43
760.664	43
762.367	33
764.067	49
765.768	37
767.468	43
769.167	39
770.867	45
772.566	59
774.266	49
775.963	47
777.663	51
779.36	45
781.057	51
782.755	47
784.451	55
786.149	53
787.845	49
789.54	53
791.237	47
792.931	67
794.625	41
796.321	59
798.015	57
799.708	47
801.403	55
803.096	45
804.788	45
806.482	49
808.174	49
809.865	47
811.558	57
813.249	53
814.939	49
816.629	59
818.321	61
820.01	61
821.699	55
823.388	63
825.077	57
826.767	63
828.455	57
830.142	69
831.83	63
833.516	59
835.205	49
836.891	61
838.577	53
840.263	61
841.948	59
843.633	55
845.318	59
847.002	61
848.688	55
850.372	51
852.056	55
853.739	63
855.421	65
857.104	63
858.786	57
860.468	53
862.149	55
863.831	61
865.512	59
867.192	49
868.872	61
870.552	59
872.232	55
873.911	59
875.59	41
877.269	63
878.948	59
880.626	65
882.303	53
883.981	55
885.658	59
887.335	63
889.011	69
890.687	61
892.363	61
894.039	61
895.712	55
897.387	53
899.062	55
900.736	67
902.41	63
904.084	57
905.757	61
907.428	63
909.101	73
910.773	49
912.445	65
914.117	63
915.789	59
917.458	69
919.129	69
920.799	77
922.47	57
924.138	87
925.807	77
927.476	85
929.145	95
930.812	109
932.481	117
934.149	133
935.816	181
937.482	203
939.149	199
940.816	233
942.48	279
944.146	269
945.812	271
947.476	269
949.141	293
950.806	261
952.469	297
954.133	243
955.795	283
957.459	275
959.122	261
960.784	273
962.446	285
964.107	265
965.769	271
967.429	281
969.09	279
970.752	259
972.411	281
974.071	259
975.73	279
977.39	283
979.047	283
980.707	265
982.364	273
984.023	281
985.679	273
987.337	243
988.993	287
990.649	261
992.306	231
993.961	195
995.617	173
997.272	145
998.928	131
1000.58	149
1002.23	115
1003.89	113
1005.54	107
1007.2	101
1008.85	91
1010.5	87
1012.15	85
1013.81	91
1015.46	79
1017.11	69
1018.76	75
1020.41	63
1022.06	63
1023.71	57
1025.36	51
1027.01	53
1028.66	51
1030.31	55
1031.96	57
1033.6	41
1035.25	49
1036.9	47
1038.55	49
1040.19	41
1041.84	29
1043.49	37
1045.13	31
1046.78	27
1048.42	21
1050.07	17
1051.71	23
1053.36	25
1055	29
1056.64	23
1058.29	21
1059.93	27
1061.57	23
1063.21	31
1064.86	29
1066.5	31
1068.14	29
1069.78	25
1071.42	31
1073.06	23
1074.7	25
1076.34	31
1077.98	27
1079.62	27
1081.26	25
1082.9	27
1084.54	23
1086.17	21
1087.81	25
1089.45	17
1091.09	25
1092.72	27
1094.36	27
1095.99	25
1097.63	25
1099.27	27
1100.9	21
1102.54	21
1104.17	23
1105.8	21
1107.44	21
1109.07	19
1110.7	33
1112.34	27
1113.97	25
1115.6	15
1117.23	23
1118.86	31
1120.49	17
1122.13	23
1123.76	13
1125.39	23
1127.02	23
1128.65	23
1130.28	23
1131.9	19
1133.53	27
1135.16	27
1136.79	23
1138.42	35
1140.04	23
1141.67	31
1143.3	27
1144.92	15
1146.55	31
1148.18	15
