#Acq. time (s)=	120
#Accumulations=	2
#Range=	Off
#Autofocus=	On
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VISwld
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	909.972
#Hole=	199.981
#Range=	Visible
#Collection=	Microscope
#StageXY=	Manual Stage
#StageZ=	Z motor
#X (µm)=	-1.8
#Y (µm)=	1.05
#Z (µm)=	-314.3
#Full time(mm:ss)=	4:09
#Project=	
#Sample=	
#Site=	
#Title=	D_1
#Remark=	
#Date=	14.02.2019 10:03
#Acquired=	14.02.2019 10:03:18
12.5534	821
14.4042	659
16.2568	573
18.1068	405
19.9565	385
21.808	381
23.6569	419
25.5055	441
27.3537	447
29.2038	473
31.0513	537
32.8984	599
34.7473	579
36.5937	589
38.4398	645
40.2854	689
42.1329	747
43.9778	805
45.8224	835
47.6667	891
49.5127	1035
51.3562	1167
53.1993	1335
55.0421	1415
56.8845	1543
58.7287	1567
60.5704	1593
62.4117	1645
64.2527	1617
66.0933	1733
67.9335	1833
69.7734	1923
71.6151	1915
73.4542	1907
75.293	1851
77.1314	1799
78.9695	1821
80.8072	1787
82.6446	1753
84.4816	1753
86.3203	1733
88.1566	1775
89.9925	1759
91.828	1851
93.6632	1803
95.498	1789
97.3325	1765
99.1666	1725
101	1843
102.834	1801
104.667	1921
106.499	1869
108.332	1909
110.164	1839
111.995	1903
113.827	1901
115.657	1987
117.488	2009
119.318	2087
121.148	2117
122.977	2041
124.806	1931
126.635	1823
128.463	1761
130.291	1673
132.119	1621
133.946	1553
135.771	1553
137.598	1563
139.424	1543
141.25	1497
143.075	1495
144.9	1407
146.725	1453
148.55	1505
150.374	1459
152.195	1423
154.019	1443
155.842	1463
157.664	1457
159.487	1491
161.309	1459
163.128	1541
164.949	1553
