-19.183333;11.11465176
-19.16891633;10.8920026
-19.15449967;10.63955112
-19.140083;10.40719626
-19.12566633;10.18434998
-19.11124967;9.983909412
-19.09683299;9.805912108
-19.08241633;9.642004028
-19.06799966;9.501374613
-19.053583;9.371089184
-19.03916633;9.249749146
-19.02474966;9.138142969
-19.01033299;9.035134879
-18.99591633;8.934097966
-18.98149966;8.842747981
-18.967083;8.762070513
-18.95266633;8.680172793
-18.93824965;8.602799393
-18.923833;8.52459059
-18.90941632;8.454078764
-18.89499967;8.387152604
-18.88058299;8.32806422
-18.86616632;8.261870212
-18.85174965;8.20255655
-18.83733297;8.14921274
-18.82291633;8.096863904
-18.80849966;8.044740346
-18.79408299;7.994587966
-18.77966631;7.946885477
-18.76524964;7.900637904
-18.750833;7.855723223
-18.73641633;7.812047568
-18.72199965;7.770549594
-18.70758298;7.730891385
-18.69316631;7.692106127
-18.67874967;7.654381549
-18.66433299;7.619041158
-18.64991632;7.584536169
-18.63549965;7.551279594
-18.62108297;7.518773942
-18.60666633;7.487591796
-18.59224963;7.456475355
-18.57783299;7.427470891
-18.56341635;7.399085938
-18.54899964;7.371489457
-18.534583;7.344183959
-18.52016629;7.31813626
-18.50574965;7.293111696
-18.49133295;7.268819283
-18.47691631;7.245043131
-18.46249967;7.222168089
-18.44808296;7.199405685
-18.43366632;7.177844761
-18.41924961;7.155936534
-18.40483297;7.135689728
-18.39041633;7.115762065
-18.37599963;7.096134772
-18.36158299;7.077220857
-18.34716628;7.058344488
-18.33274964;7.040463095
-18.318333;7.0227225
-18.30391629;7.00534798
-18.28949965;6.988639907
-18.27508295;6.971959993
-18.26066631;6.956763155
-18.24624967;6.940937418
-18.23183296;6.926097269
-18.21741632;6.910834725
-18.20299961;6.896022737
-18.18858297;6.881905353
-18.17416633;6.867816129
-18.15974963;6.8541493
-18.14533299;6.840388606
-18.13091628;6.827378836
-18.11649964;6.814913487
-18.102083;6.802232247
-18.08766629;6.790592914
-18.07324965;6.77827775
-18.05883295;6.766216023
-18.04441631;6.755252523
-18.02999967;6.743631964
-18.01558303;6.73330675
-18.00116625;6.722681166
-17.98674961;6.712374725
-17.97233297;6.701730368
-17.95791633;6.69204344
-17.94349969;6.682638108
-17.92908292;6.673073205
-17.91466628;6.666802985
-17.90024964;6.655379543
-17.885833;6.645974212
-17.87141636;6.637488763
-17.85699959;6.628674785
-17.84258295;6.620461547
-17.82816631;6.612013644
-17.81374967;6.604917406
